trajectory_id,mmsi,timestamp,latitude,longitude,sog,cog,speed_change,course_change,distance_from_previous_km,calculated_speed_kmh,time_delta_seconds,isolation_anomaly,anomaly_score
157,209239000,2021-12-23 06:15:52+00:00,55.314523076923074,14.572646153846154,4.907008171081543,39.0,0.02308408419291208,0.0,0.6001319857973814,18.003959573921442,120.0,False,-0.3639788202905761
157,209239000,2021-12-23 06:17:52+00:00,55.3186,14.578391666666668,4.887221813201904,38.583333333333336,0.019786357879638672,0.4166666666666572,0.5810995940101792,17.432987820305375,120.0,False,-0.3644961458122743
157,209239000,2021-12-23 06:19:52+00:00,55.322700000000005,14.584191666666667,4.887221813201904,38.583333333333336,0.0,0.0,0.5852356266772705,17.557068800318113,120.0,False,-0.360905524190737
157,209239000,2021-12-23 06:21:52+00:00,55.326892307692304,14.590076923076923,4.887221813201904,38.15384615384615,0.0,0.4294871794871824,0.5965934696153488,17.897804088460465,120.0,False,-0.36169937398962476
157,209239000,2021-12-23 06:23:52+00:00,55.330983333333336,14.595691666666667,4.912944078445435,37.083333333333336,0.025722265243530273,1.0705128205128176,0.5771260062550178,17.313780187650533,120.0,False,-0.354753146465133
157,209239000,2021-12-23 06:25:52+00:00,55.33529166666668,14.601425,5.024406909942627,37.0,0.11146283149719238,0.08333333333334281,0.600832065353091,18.02496196059273,120.0,False,-0.3239040755123892
157,209239000,2021-12-23 06:27:52+00:00,55.33968461538462,14.60732307692308,5.069255828857422,37.0,0.04484891891479492,0.0,0.6146034959618201,18.438104878854602,120.0,False,-0.3612403435524147
157,209239000,2021-12-23 06:29:52+00:00,55.344,14.613075,5.1401569445927935,37.0,0.07090111573537161,0.0,0.6021187441789804,18.06356232536941,120.0,False,-0.34377487250613525
157,209239000,2021-12-23 06:31:52+00:00,55.348400000000005,14.618908333333335,5.020119984944661,37.0,0.12003695964813232,0.0,0.6127042479613206,18.38112743883962,120.0,False,-0.31888558989510046
157,209239000,2021-12-23 06:33:52+00:00,55.3528,14.624707692307693,4.990110874176025,36.69230769230769,0.03000911076863577,0.3076923076923208,0.6113891385866258,18.341674157598774,120.0,False,-0.3694557647863717
